Dates,Last Price,Volume,Ticker
2022-07-12,145.86,77588759.0,AAPL US EQUITY
2022-07-12,54.85,1557295.0,ABI BB EQUITY
2022-07-12,375.54,2639683.0,ADBE US EQUITY
2022-07-12,178.52,1008946.0,ALV GR EQUITY
2022-07-12,109.22,54280257.0,AMZN US EQUITY
2022-07-12,586.0,2173059.0,AUTO LN EQUITY
2022-07-12,139.18,4047613.0,AXP US EQUITY
2022-07-12,147.15,18598189.0,BA US EQUITY
2022-07-12,3429.5,1729151.0,BATS LN EQUITY
2022-07-12,75.33,6013729.0,BND US EQUITY
2022-07-12,49.89,2136787.0,BNDX US EQUITY
2022-07-12,43.815,4051308.0,BNP FP EQUITY
2022-07-12,42.86,17385309.0,CSCO US EQUITY
2022-07-12,19.308,8559571.0,DTE GY EQUITY
2022-07-12,2617.0,1841519.0,EXPN LN EQUITY
2022-07-12,369.4,4612871.0,EZJ LN EQUITY
2022-07-12,0.355,4316974.0,GDBR2 INDEX
2022-07-12,62.34,6098341.0,GILD US EQUITY
2022-07-12,114.021,29959700.0,GOOGL
2022-07-12,292.53,1772558.0,GS US EQUITY
2022-07-12,824.8,925449.0,HL-LN EQUITY
2022-07-12,20844.74,1745240657.0,HSI INDEX
2022-07-12,139.18,3235571.0,IBM US EQUITY
2022-07-12,385.87,1611341.0,INTU US EQUITY
2022-07-12,4307.0,235205.0,ITRK LN EQUITY
2022-07-12,112.97,11250917.0,JPM US EQUITY
2022-07-12,662.4,1497826.0,LAND LN EQUITY
2022-07-12,42.42,206981856.0,LLOY LN EQUITY
2022-07-12,7730.0,346125.0,LSEG LN EQUITY
2022-07-12,62.56,5921460.0,MDLZ US EQUITY
2022-07-12,134.5,4951330.0,MKS LN EQUITY
2022-07-12,173.25,5141500.0,MRNA US EQUITY
2022-07-12,253.67,35868450.0,MSFT US EQUITY
2022-07-12,26336.66,644292500.0,NKY INDEX 
2022-07-12,4.628,78920.0,NOKIA FP EQUITY
2022-07-12,71.43,12294873.0,PYPL US EQUITY
2022-07-12,610.09,415303.0,REGN US EQUITY
2022-07-12,100.06,2011208.0,SAN FP EQUITY
2022-07-12,215.2,4022655.0,SBRY LN EQUITY
2022-07-12,466.48,1482471.0,SDR LN EQUITY
2022-07-12,1016.5,2175920.0,SGRO LN EQUITY
2022-07-12,3818.8,583507688.0,SPX INDEX
2022-07-12,579.8,5580814.0,STAN LN EQUITY
2022-07-12,3487.05,436848342.0,SX5E INDEX
2022-07-12,233.07,87930960.0,TLSA US EQUITY
2022-07-12,259.8,10616983.0,TSCO LN EQUITY
2022-07-12,48.265,5045734.0,TTE FP EQUITY
2022-07-12,2.45,4316974.0,UKAB10BC INDEX
2022-07-12,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-12,7209.86,671828146.0,UKX INDEX
2022-07-12,3890.5,2622787.0,ULVR LN EQUITY
2022-07-12,1127.0,703164.0,UTG LN EQUITY
2022-07-12,204.82,6779493.0,V US EQUITY
2022-07-12,129.28,48907175.0,VOD LN EQUITY
2022-07-12,174.43,574158.0,VRSN US EQUITY
2022-07-12,190.51,2640302.0,VTI US EQUITY
2022-07-13,145.49,71185560.0,AAPL US EQUITY
2022-07-13,54.61,1329769.0,ABI BB EQUITY
2022-07-13,371.94,1993962.0,ADBE US EQUITY
2022-07-13,176.5,1328672.0,ALV GR EQUITY
2022-07-13,110.4,61353812.0,AMZN US EQUITY
2022-07-13,570.8,1810218.0,AUTO LN EQUITY
2022-07-13,139.4,2753776.0,AXP US EQUITY
2022-07-13,143.95,9038684.0,BA US EQUITY
2022-07-13,3390.0,1942466.0,BATS LN EQUITY
2022-07-13,75.57,6382805.0,BND US EQUITY
2022-07-13,49.94,1852962.0,BNDX US EQUITY
2022-07-13,42.73,4133839.0,BNP FP EQUITY
2022-07-13,42.7,16854195.0,CSCO US EQUITY
2022-07-13,19.19,7646071.0,DTE GY EQUITY
2022-07-13,2570.0,1629732.0,EXPN LN EQUITY
2022-07-13,356.0,3920685.0,EZJ LN EQUITY
2022-07-13,0.458,4316974.0,GDBR2 INDEX
2022-07-13,62.46,6162898.0,GILD US EQUITY
2022-07-13,111.354,43722020.0,GOOGL
2022-07-13,290.15,1884091.0,GS US EQUITY
2022-07-13,812.4,637398.0,HL-LN EQUITY
2022-07-13,20797.95,2056959298.0,HSI INDEX
2022-07-13,137.18,4123213.0,IBM US EQUITY
2022-07-13,383.31,1255507.0,INTU US EQUITY
2022-07-13,4325.0,262719.0,ITRK LN EQUITY
2022-07-13,111.91,12979883.0,JPM US EQUITY
2022-07-13,671.2,1844700.0,LAND LN EQUITY
2022-07-13,41.915,106401288.0,LLOY LN EQUITY
2022-07-13,7674.0,325020.0,LSEG LN EQUITY
2022-07-13,61.97,5062807.0,MDLZ US EQUITY
2022-07-13,132.25,4355784.0,MKS LN EQUITY
2022-07-13,171.24,4075781.0,MRNA US EQUITY
2022-07-13,252.72,29497423.0,MSFT US EQUITY
2022-07-13,26478.77,541279200.0,NKY INDEX 
2022-07-13,4.542,120591.0,NOKIA FP EQUITY
2022-07-13,71.36,12037030.0,PYPL US EQUITY
2022-07-13,602.02,433252.0,REGN US EQUITY
2022-07-13,99.22,1533656.0,SAN FP EQUITY
2022-07-13,214.8,3414945.0,SBRY LN EQUITY
2022-07-13,458.32,2930554.0,SDR LN EQUITY
2022-07-13,1031.5,2537977.0,SGRO LN EQUITY
2022-07-13,3801.78,560882002.0,SPX INDEX
2022-07-13,577.0,4103463.0,STAN LN EQUITY
2022-07-13,3453.97,340679986.0,SX5E INDEX
2022-07-13,237.04,97954497.0,TLSA US EQUITY
2022-07-13,256.8,13133199.0,TSCO LN EQUITY
2022-07-13,48.345,4912501.0,TTE FP EQUITY
2022-07-13,2.45,4316974.0,UKAB10BC INDEX
2022-07-13,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-13,7156.37,620148894.0,UKX INDEX
2022-07-13,3874.0,2008256.0,ULVR LN EQUITY
2022-07-13,1128.0,467642.0,UTG LN EQUITY
2022-07-13,204.15,7597330.0,V US EQUITY
2022-07-13,129.1,71480010.0,VOD LN EQUITY
2022-07-13,175.27,448432.0,VRSN US EQUITY
2022-07-13,189.68,3322439.0,VTI US EQUITY
2022-07-14,148.47,78140744.0,AAPL US EQUITY
2022-07-14,53.92,1365696.0,ABI BB EQUITY
2022-07-14,372.96,2098363.0,ADBE US EQUITY
2022-07-14,170.46,1790785.0,ALV GR EQUITY
2022-07-14,110.63,51163140.0,AMZN US EQUITY
2022-07-14,567.4,2297342.0,AUTO LN EQUITY
2022-07-14,136.48,4600268.0,AXP US EQUITY
2022-07-14,147.15,9456114.0,BA US EQUITY
2022-07-14,3365.5,2198872.0,BATS LN EQUITY
2022-07-14,75.33,5598013.0,BND US EQUITY
2022-07-14,50.03,4110802.0,BNDX US EQUITY
2022-07-14,41.105,4301820.0,BNP FP EQUITY
2022-07-14,42.33,17336231.0,CSCO US EQUITY
2022-07-14,18.762,10093506.0,DTE GY EQUITY
2022-07-14,2661.0,1545573.0,EXPN LN EQUITY
2022-07-14,364.4,4789240.0,EZJ LN EQUITY
2022-07-14,0.523,4316974.0,GDBR2 INDEX
2022-07-14,61.81,4969454.0,GILD US EQUITY
2022-07-14,110.367,37003040.0,GOOGL
2022-07-14,281.59,3171949.0,GS US EQUITY
2022-07-14,804.4,909956.0,HL-LN EQUITY
2022-07-14,20751.21,2371204809.0,HSI INDEX
2022-07-14,139.06,5298351.0,IBM US EQUITY
2022-07-14,379.87,1312393.0,INTU US EQUITY
2022-07-14,4321.0,306348.0,ITRK LN EQUITY
2022-07-14,108.0,26204846.0,JPM US EQUITY
2022-07-14,657.4,1490736.0,LAND LN EQUITY
2022-07-14,41.02,151243592.0,LLOY LN EQUITY
2022-07-14,7626.0,539385.0,LSEG LN EQUITY
2022-07-14,60.88,7261416.0,MDLZ US EQUITY
2022-07-14,129.5,4587379.0,MKS LN EQUITY
2022-07-14,159.92,6758967.0,MRNA US EQUITY
2022-07-14,254.08,25102823.0,MSFT US EQUITY
2022-07-14,26643.39,606317500.0,NKY INDEX 
2022-07-14,4.42,147215.0,NOKIA FP EQUITY
2022-07-14,69.55,9822455.0,PYPL US EQUITY
2022-07-14,598.86,539474.0,REGN US EQUITY
2022-07-14,98.47,1810606.0,SAN FP EQUITY
2022-07-14,209.9,5556565.0,SBRY LN EQUITY
2022-07-14,451.52,2441213.0,SDR LN EQUITY
2022-07-14,1008.0,2457950.0,SGRO LN EQUITY
2022-07-14,3790.38,579289857.0,SPX INDEX
2022-07-14,544.0,6017063.0,STAN LN EQUITY
2022-07-14,3396.61,448054235.0,SX5E INDEX
2022-07-14,238.3133,78557499.0,TLSA US EQUITY
2022-07-14,256.6,13627876.0,TSCO LN EQUITY
2022-07-14,46.09,6375847.0,TTE FP EQUITY
2022-07-14,2.45,4316974.0,UKAB10BC INDEX
2022-07-14,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-14,7039.81,700889624.0,UKX INDEX
2022-07-14,3880.5,2363554.0,ULVR LN EQUITY
2022-07-14,1125.0,503741.0,UTG LN EQUITY
2022-07-14,205.91,5605463.0,V US EQUITY
2022-07-14,127.78,59512898.0,VOD LN EQUITY
2022-07-14,173.99,494138.0,VRSN US EQUITY
2022-07-14,188.84,3355628.0,VTI US EQUITY
2022-07-15,150.17,76259931.0,AAPL US EQUITY
2022-07-15,54.03,1855222.0,ABI BB EQUITY
2022-07-15,379.86,2488267.0,ADBE US EQUITY
2022-07-15,172.8,1042958.0,ALV GR EQUITY
2022-07-15,113.55,84317816.0,AMZN US EQUITY
2022-07-15,578.2,1609642.0,AUTO LN EQUITY
2022-07-15,142.48,3296764.0,AXP US EQUITY
2022-07-15,147.74,7910408.0,BA US EQUITY
2022-07-15,3471.5,2910259.0,BATS LN EQUITY
2022-07-15,75.6,5276607.0,BND US EQUITY
2022-07-15,50.12,1814990.0,BNDX US EQUITY
2022-07-15,41.575,4158222.0,BNP FP EQUITY
2022-07-15,43.07,19897839.0,CSCO US EQUITY
2022-07-15,19.082,9093023.0,DTE GY EQUITY
2022-07-15,2748.0,2355784.0,EXPN LN EQUITY
2022-07-15,374.1,6191746.0,EZJ LN EQUITY
2022-07-15,0.467,4316974.0,GDBR2 INDEX
2022-07-15,62.6,5909004.0,GILD US EQUITY
2022-07-15,111.778,46769120.0,GOOGL
2022-07-15,293.87,3457630.0,GS US EQUITY
2022-07-15,817.8,553603.0,HL-LN EQUITY
2022-07-15,20297.72,2526023882.0,HSI INDEX
2022-07-15,139.92,4519320.0,IBM US EQUITY
2022-07-15,392.96,1520736.0,INTU US EQUITY
2022-07-15,4366.0,307748.0,ITRK LN EQUITY
2022-07-15,112.95,18863886.0,JPM US EQUITY
2022-07-15,675.4,1300361.0,LAND LN EQUITY
2022-07-15,41.9,183852570.0,LLOY LN EQUITY
2022-07-15,7550.0,685889.0,LSEG LN EQUITY
2022-07-15,60.74,6310290.0,MDLZ US EQUITY
2022-07-15,134.65,5485947.0,MKS LN EQUITY
2022-07-15,166.91,4272920.0,MRNA US EQUITY
2022-07-15,256.72,29774050.0,MSFT US EQUITY
2022-07-15,26788.47,655438400.0,NKY INDEX 
2022-07-15,4.55,107898.0,NOKIA FP EQUITY
2022-07-15,73.91,14155264.0,PYPL US EQUITY
2022-07-15,607.54,516347.0,REGN US EQUITY
2022-07-15,100.2,1696197.0,SAN FP EQUITY
2022-07-15,213.3,6210146.0,SBRY LN EQUITY
2022-07-15,457.98,1813571.0,SDR LN EQUITY
2022-07-15,1028.5,2024923.0,SGRO LN EQUITY
2022-07-15,3863.16,722839300.0,SPX INDEX
2022-07-15,554.4,6265302.0,STAN LN EQUITY
2022-07-15,3477.2,424930567.0,SX5E INDEX
2022-07-15,240.0667,69683019.0,TLSA US EQUITY
2022-07-15,258.9,16711306.0,TSCO LN EQUITY
2022-07-15,47.535,5618585.0,TTE FP EQUITY
2022-07-15,2.45,4316974.0,UKAB10BC INDEX
2022-07-15,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-15,7159.01,762329459.0,UKX INDEX
2022-07-15,3908.0,3029024.0,ULVR LN EQUITY
2022-07-15,1154.0,606842.0,UTG LN EQUITY
2022-07-15,210.04,7245682.0,V US EQUITY
2022-07-15,129.04,50597246.0,VOD LN EQUITY
2022-07-15,177.48,463381.0,VRSN US EQUITY
2022-07-15,192.51,2914570.0,VTI US EQUITY
2022-07-18,147.07,81420868.0,AAPL US EQUITY
2022-07-18,54.44,1147732.0,ABI BB EQUITY
2022-07-18,375.23,1866609.0,ADBE US EQUITY
2022-07-18,172.66,698138.0,ALV GR EQUITY
2022-07-18,113.76,59115419.0,AMZN US EQUITY
2022-07-18,588.0,1463183.0,AUTO LN EQUITY
2022-07-18,142.33,3330344.0,AXP US EQUITY
2022-07-18,147.72,13948498.0,BA US EQUITY
2022-07-18,3484.5,1612890.0,BATS LN EQUITY
2022-07-18,75.37,3438023.0,BND US EQUITY
2022-07-18,49.91,1819865.0,BNDX US EQUITY
2022-07-18,42.45,3976686.0,BNP FP EQUITY
2022-07-18,42.6,16743800.0,CSCO US EQUITY
2022-07-18,18.94,7702913.0,DTE GY EQUITY
2022-07-18,2768.0,1572527.0,EXPN LN EQUITY
2022-07-18,382.7,4026967.0,EZJ LN EQUITY
2022-07-18,0.522,4316974.0,GDBR2 INDEX
2022-07-18,60.9,5608429.0,GILD US EQUITY
2022-07-18,109.03,43164588.0,GOOGL
2022-07-18,301.26,6767934.0,GS US EQUITY
2022-07-18,830.8,674619.0,HL-LN EQUITY
2022-07-18,20846.18,2053608502.0,HSI INDEX
2022-07-18,138.13,8231694.0,IBM US EQUITY
2022-07-18,388.25,1085706.0,INTU US EQUITY
2022-07-18,4375.0,192815.0,ITRK LN EQUITY
2022-07-18,111.79,13977903.0,JPM US EQUITY
2022-07-18,683.2,1972752.0,LAND LN EQUITY
2022-07-18,42.78,119965429.0,LLOY LN EQUITY
2022-07-18,7650.0,326050.0,LSEG LN EQUITY
2022-07-18,60.06,6884763.0,MDLZ US EQUITY
2022-07-18,136.85,2257111.0,MKS LN EQUITY
2022-07-18,163.4,3515388.0,MRNA US EQUITY
2022-07-18,254.25,20975034.0,MSFT US EQUITY
2022-07-18,26788.47,655438400.0,NKY INDEX 
2022-07-18,4.5585,78847.0,NOKIA FP EQUITY
2022-07-18,74.13,14053055.0,PYPL US EQUITY
2022-07-18,586.7,562057.0,REGN US EQUITY
2022-07-18,99.85,1403470.0,SAN FP EQUITY
2022-07-18,215.5,3914551.0,SBRY LN EQUITY
2022-07-18,464.78,1820118.0,SDR LN EQUITY
2022-07-18,1015.5,1264701.0,SGRO LN EQUITY
2022-07-18,3830.85,593561439.0,SPX INDEX
2022-07-18,566.0,3301370.0,STAN LN EQUITY
2022-07-18,3511.86,364624588.0,SX5E INDEX
2022-07-18,240.5467,82537428.0,TLSA US EQUITY
2022-07-18,260.0,9390564.0,TSCO LN EQUITY
2022-07-18,48.645,3862460.0,TTE FP EQUITY
2022-07-18,2.45,4316974.0,UKAB10BC INDEX
2022-07-18,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-18,7223.24,625771070.0,UKX INDEX
2022-07-18,3865.0,2109458.0,ULVR LN EQUITY
2022-07-18,1146.0,364960.0,UTG LN EQUITY
2022-07-18,207.21,4648889.0,V US EQUITY
2022-07-18,130.12,42429450.0,VOD LN EQUITY
2022-07-18,175.63,582303.0,VRSN US EQUITY
2022-07-18,191.18,3974151.0,VTI US EQUITY
2022-07-19,151.0,82982367.0,AAPL US EQUITY
2022-07-19,54.78,1448827.0,ABI BB EQUITY
2022-07-19,387.83,1977609.0,ADBE US EQUITY
2022-07-19,176.2,850384.0,ALV GR EQUITY
2022-07-19,118.21,60990043.0,AMZN US EQUITY
2022-07-19,589.8,1076480.0,AUTO LN EQUITY
2022-07-19,147.78,3372275.0,AXP US EQUITY
2022-07-19,156.13,14182970.0,BA US EQUITY
2022-07-19,3528.5,2145755.0,BATS LN EQUITY
2022-07-19,75.31,3493437.0,BND US EQUITY
2022-07-19,49.88,1877066.0,BNDX US EQUITY
2022-07-19,43.9,3729350.0,BNP FP EQUITY
2022-07-19,44.03,22861380.0,CSCO US EQUITY
2022-07-19,19.082,8406137.0,DTE GY EQUITY
2022-07-19,2780.0,1263148.0,EXPN LN EQUITY
2022-07-19,393.6,5468214.0,EZJ LN EQUITY
2022-07-19,0.637,4316974.0,GDBR2 INDEX
2022-07-19,62.12,6080570.0,GILD US EQUITY
2022-07-19,113.81,36530945.0,GOOGL
2022-07-19,318.05,5641124.0,GS US EQUITY
2022-07-19,832.0,669262.0,HL-LN EQUITY
2022-07-19,20661.06,1287501202.0,HSI INDEX
2022-07-19,130.88,29690535.0,IBM US EQUITY
2022-07-19,403.86,1358903.0,INTU US EQUITY
2022-07-19,4392.0,365054.0,ITRK LN EQUITY
2022-07-19,114.56,11862269.0,JPM US EQUITY
2022-07-19,700.2,1487346.0,LAND LN EQUITY
2022-07-19,44.07,150203161.0,LLOY LN EQUITY
2022-07-19,7688.0,351579.0,LSEG LN EQUITY
2022-07-19,61.42,8699662.0,MDLZ US EQUITY
2022-07-19,142.85,3781051.0,MKS LN EQUITY
2022-07-19,167.14,3006549.0,MRNA US EQUITY
2022-07-19,259.53,25012562.0,MSFT US EQUITY
2022-07-19,26961.68,594409800.0,NKY INDEX 
2022-07-19,4.523,95420.0,NOKIA FP EQUITY
2022-07-19,77.74,11531787.0,PYPL US EQUITY
2022-07-19,595.73,552134.0,REGN US EQUITY
2022-07-19,101.0,1717228.0,SAN FP EQUITY
2022-07-19,216.6,5167308.0,SBRY LN EQUITY
2022-07-19,468.86,3218042.0,SDR LN EQUITY
2022-07-19,1029.5,1421838.0,SGRO LN EQUITY
2022-07-19,3936.69,659890407.0,SPX INDEX
2022-07-19,583.8,4013752.0,STAN LN EQUITY
2022-07-19,3587.44,387261062.0,SX5E INDEX
2022-07-19,245.53,80890110.0,TLSA US EQUITY
2022-07-19,262.3,9594364.0,TSCO LN EQUITY
2022-07-19,49.1,4245206.0,TTE FP EQUITY
2022-07-19,2.45,4316974.0,UKAB10BC INDEX
2022-07-19,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-19,7296.28,618241656.0,UKX INDEX
2022-07-19,3943.0,3394129.0,ULVR LN EQUITY
2022-07-19,1166.0,458096.0,UTG LN EQUITY
2022-07-19,213.66,4927142.0,V US EQUITY
2022-07-19,131.0,40273682.0,VOD LN EQUITY
2022-07-19,181.82,538887.0,VRSN US EQUITY
2022-07-19,196.52,3287492.0,VTI US EQUITY
2022-07-20,153.04,64823413.0,AAPL US EQUITY
2022-07-20,54.0,1476522.0,ABI BB EQUITY
2022-07-20,401.49,2746782.0,ADBE US EQUITY
2022-07-20,175.12,825424.0,ALV GR EQUITY
2022-07-20,122.77,71268322.0,AMZN US EQUITY
2022-07-20,600.4,1353669.0,AUTO LN EQUITY
2022-07-20,148.93,2802253.0,AXP US EQUITY
2022-07-20,158.38,8668596.0,BA US EQUITY
2022-07-20,3463.5,2487328.0,BATS LN EQUITY
2022-07-20,75.24,3966935.0,BND US EQUITY
2022-07-20,49.9,1732156.0,BNDX US EQUITY
2022-07-20,44.525,4481824.0,BNP FP EQUITY
2022-07-20,44.13,15599217.0,CSCO US EQUITY
2022-07-20,18.864,8686283.0,DTE GY EQUITY
2022-07-20,2759.0,1055276.0,EXPN LN EQUITY
2022-07-20,390.4,4152799.0,EZJ LN EQUITY
2022-07-20,0.607,4316974.0,GDBR2 INDEX
2022-07-20,61.55,5378588.0,GILD US EQUITY
2022-07-20,113.9,35600426.0,GOOGL
2022-07-20,321.45,3489808.0,GS US EQUITY
2022-07-20,836.8,514876.0,HL-LN EQUITY
2022-07-20,20890.22,1405277204.0,HSI INDEX
2022-07-20,129.18,9882016.0,IBM US EQUITY
2022-07-20,420.45,1663629.0,INTU US EQUITY
2022-07-20,4387.0,163750.0,ITRK LN EQUITY
2022-07-20,114.54,11667540.0,JPM US EQUITY
2022-07-20,704.4,1951725.0,LAND LN EQUITY
2022-07-20,43.45,102312818.0,LLOY LN EQUITY
2022-07-20,7796.0,469183.0,LSEG LN EQUITY
2022-07-20,61.45,6356133.0,MDLZ US EQUITY
2022-07-20,143.4,4550593.0,MKS LN EQUITY
2022-07-20,166.89,2888851.0,MRNA US EQUITY
2022-07-20,262.27,22788282.0,MSFT US EQUITY
2022-07-20,27680.26,666583800.0,NKY INDEX 
2022-07-20,4.564,56903.0,NOKIA FP EQUITY
2022-07-20,80.24,13929305.0,PYPL US EQUITY
2022-07-20,594.59,417417.0,REGN US EQUITY
2022-07-20,98.84,1405069.0,SAN FP EQUITY
2022-07-20,216.3,3438926.0,SBRY LN EQUITY
2022-07-20,465.46,2829619.0,SDR LN EQUITY
2022-07-20,1036.5,1831667.0,SGRO LN EQUITY
2022-07-20,3959.9,621376460.0,SPX INDEX
2022-07-20,584.8,3547682.0,STAN LN EQUITY
2022-07-20,3585.24,408725643.0,SX5E INDEX
2022-07-20,247.5,88864089.0,TLSA US EQUITY
2022-07-20,259.8,9746293.0,TSCO LN EQUITY
2022-07-20,49.2,3485514.0,TTE FP EQUITY
2022-07-20,2.45,4316974.0,UKAB10BC INDEX
2022-07-20,3000.0,4316974.0,UKAB3YAC INDEX
2022-07-20,7264.31,596133613.0,UKX INDEX
2022-07-20,3893.0,2449993.0,ULVR LN EQUITY
2022-07-20,1161.0,383860.0,UTG LN EQUITY
2022-07-20,213.37,4460290.0,V US EQUITY
2022-07-20,129.26,47869597.0,VOD LN EQUITY
2022-07-20,183.58,651594.0,VRSN US EQUITY
2022-07-20,198.11,3332375.0,VTI US EQUITY
2022-07-21,155.35,65086636.0,AAPL US EQUITY
2022-07-21,53.39,1514925.0,ABI BB EQUITY
2022-07-21,408.91,2009914.0,ADBE US EQUITY
2022-07-21,175.22,1020653.0,ALV GR EQUITY
2022-07-21,124.63,60239892.0,AMZN US EQUITY
2022-07-21,615.2,1918734.0,AUTO LN EQUITY
2022-07-21,150.18,4683039.0,AXP US EQUITY
2022-07-21,161.41,8044091.0,BA US EQUITY
2022-07-21,3450.0,2167075.0,BATS LN EQUITY
2022-07-21,75.86,6833073.0,BND US EQUITY
2022-07-21,50.0,1336674.0,BNDX US EQUITY
2022-07-21,44.53,4486269.0,BNP FP EQUITY
2022-07-21,44.58,15364579.0,CSCO US EQUITY
2022-07-21,18.734,10557482.0,DTE GY EQUITY
2022-07-21,2835.0,1524823.0,EXPN LN EQUITY
2022-07-21,382.9,3615698.0,EZJ LN EQUITY
2022-07-21,0.676,4316974.0,GDBR2 INDEX
2022-07-21,61.01,6007658.0,GILD US EQUITY
2022-07-21,114.34,32676166.0,GOOGL
2022-07-21,326.54,2518823.0,GS US EQUITY
2022-07-21,855.2,915309.0,HL-LN EQUITY
2022-07-21,20574.63,1760411688.0,HSI INDEX
2022-07-21,127.15,11975361.0,IBM US EQUITY
2022-07-21,434.7,2076372.0,INTU US EQUITY
2022-07-21,4510.0,203079.0,ITRK LN EQUITY
2022-07-21,115.32,11595860.0,JPM US EQUITY
2022-07-21,714.0,1897406.0,LAND LN EQUITY
2022-07-21,43.33,150721162.0,LLOY LN EQUITY
2022-07-21,7894.0,431160.0,LSEG LN EQUITY
2022-07-21,61.35,4398730.0,MDLZ US EQUITY
2022-07-21,143.05,6013375.0,MKS LN EQUITY
2022-07-21,168.89,2518414.0,MRNA US EQUITY
2022-07-21,264.84,22404675.0,MSFT US EQUITY
2022-07-21,27803.0,567028100.0,NKY INDEX 
2022-07-21,5.0,763407.0,NOKIA FP EQUITY
2022-07-21,82.75,17900449.0,PYPL US EQUITY
2022-07-21,592.44,638717.0,REGN US EQUITY
2022-07-21,97.72,1767005.0,SAN FP EQUITY
2022-07-21,216.6,3627221.0,SBRY LN EQUITY
2022-07-21,473.62,1986571.0,SDR LN EQUITY
2022-07-21,1052.0,1632971.0,SGRO LN EQUITY
2022-07-21,3998.95,633920961.0,SPX INDEX
2022-07-21,587.2,3462232.0,STAN LN EQUITY
2022-07-21,3596.51,508885138.0,SX5E INDEX
2022-07-21,271.7067,142032177.0,TLSA US EQUITY
2022-07-21,261.1,12088480.0,TSCO LN EQUITY
2022-07-21,47.885,5268507.0,TTE FP EQUITY
2022-07-21,2.45,4316974.0,UKAB10BC INDEX
2022-07-21,3500.0,4316974.0,UKAB3YAC INDEX
2022-07-21,7270.51,700718259.0,UKX INDEX
2022-07-21,3889.0,2323779.0,ULVR LN EQUITY
2022-07-21,1172.0,546782.0,UTG LN EQUITY
2022-07-21,216.19,4801270.0,V US EQUITY
2022-07-21,129.6,69533477.0,VOD LN EQUITY
2022-07-21,186.76,487008.0,VRSN US EQUITY
2022-07-21,200.07,2929346.0,VTI US EQUITY
2022-07-22,154.09,66675408.0,AAPL US EQUITY
2022-07-22,53.07,1976618.0,ABI BB EQUITY
2022-07-22,401.9,2413224.0,ADBE US EQUITY
2022-07-22,173.64,832487.0,ALV GR EQUITY
2022-07-22,122.42,51463797.0,AMZN US EQUITY
2022-07-22,612.4,1974683.0,AUTO LN EQUITY
2022-07-22,153.01,9298440.0,AXP US EQUITY
2022-07-22,158.16,7594878.0,BA US EQUITY
2022-07-22,3420.5,2141832.0,BATS LN EQUITY
2022-07-22,76.48,6617153.0,BND US EQUITY
2022-07-22,50.42,1507668.0,BNDX US EQUITY
2022-07-22,43.815,3028163.0,BNP FP EQUITY
2022-07-22,44.46,14854639.0,CSCO US EQUITY
2022-07-22,18.164,14477196.0,DTE GY EQUITY
2022-07-22,2834.0,1075733.0,EXPN LN EQUITY
2022-07-22,379.1,4715623.0,EZJ LN EQUITY
2022-07-22,0.453,4316974.0,GDBR2 INDEX
2022-07-22,60.8,4588809.0,GILD US EQUITY
2022-07-22,107.9,48901184.0,GOOGL
2022-07-22,323.93,1830279.0,GS US EQUITY
2022-07-22,856.8,740570.0,HL-LN EQUITY
2022-07-22,20609.14,1327660202.0,HSI INDEX
2022-07-22,128.25,6467205.0,IBM US EQUITY
2022-07-22,434.74,1590349.0,INTU US EQUITY
2022-07-22,4517.0,173033.0,ITRK LN EQUITY
2022-07-22,114.76,7645542.0,JPM US EQUITY
2022-07-22,732.6,2087581.0,LAND LN EQUITY
2022-07-22,43.23,90798760.0,LLOY LN EQUITY
2022-07-22,7852.0,457292.0,LSEG LN EQUITY
2022-07-22,61.99,4779711.0,MDLZ US EQUITY
2022-07-22,144.8,4751001.0,MKS LN EQUITY
2022-07-22,163.52,2925006.0,MRNA US EQUITY
2022-07-22,260.36,21881290.0,MSFT US EQUITY
2022-07-22,27914.66,601362200.0,NKY INDEX 
2022-07-22,4.989,367701.0,NOKIA FP EQUITY
2022-07-22,81.05,12379715.0,PYPL US EQUITY
2022-07-22,586.11,429984.0,REGN US EQUITY
2022-07-22,97.36,1715941.0,SAN FP EQUITY
2022-07-22,220.4,4188525.0,SBRY LN EQUITY
2022-07-22,470.22,1168024.0,SDR LN EQUITY
2022-07-22,1080.0,2207381.0,SGRO LN EQUITY
2022-07-22,3961.63,594322444.0,SPX INDEX
2022-07-22,572.8,3306729.0,STAN LN EQUITY
2022-07-22,3596.49,377639471.0,SX5E INDEX
2022-07-22,272.2433,103472847.0,TLSA US EQUITY
2022-07-22,259.4,10149643.0,TSCO LN EQUITY
2022-07-22,48.54,4695108.0,TTE FP EQUITY
2022-07-22,2.45,4316974.0,UKAB10BC INDEX
2022-07-22,3500.0,4316974.0,UKAB3YAC INDEX
2022-07-22,7276.37,549899169.0,UKX INDEX
2022-07-22,3911.5,2012595.0,ULVR LN EQUITY
2022-07-22,1207.0,465086.0,UTG LN EQUITY
2022-07-22,213.7,5071466.0,V US EQUITY
2022-07-22,129.02,81386392.0,VOD LN EQUITY
